ID,TARGET
134694,Poor
130196,Poor
7860,Standard
39635,Standard
98496,Standard
26338,Standard
66793,Standard
96187,Standard
103302,Good
25016,Standard
75848,Poor
20038,Good
12883,Standard
58908,Standard
24427,Standard
130232,Standard
22388,Standard
66804,Standard
84463,Good
93608,Good
63023,Poor
85579,Standard
34150,Standard
148620,Good
120318,Standard
48261,Standard
71376,Standard
149432,Good
77086,Standard
115568,Standard
8817,Poor
33499,Standard
125240,Good
125495,Standard
82724,Standard
101603,Good
53839,Poor
123932,Standard
144872,Standard
143409,Standard
120798,Standard
152797,Poor
14050,Standard
139621,Standard
92862,Good
111609,Standard
37664,Poor
32578,Standard
48658,Good
121440,Good
94331,Standard
11089,Standard
23718,Poor
16332,Poor
27157,Standard
121957,Standard
16150,Good
63659,Good
155062,Standard
75007,Good
46986,Standard
67345,Standard
59784,Poor
40495,Good
95817,Standard
19033,Good
132067,Poor
67621,Standard
32737,Standard
30777,Poor
93923,Standard
82244,Standard
69061,Good
84019,Standard
118249,Poor
16149,Good
72297,Standard
146483,Good
27188,Poor
33979,Standard
41819,Standard
84433,Good
60790,Standard
59423,Standard
107108,Good
66431,Standard
28074,Poor
63037,Good
75355,Good
111539,Standard
87225,Poor
42011,Standard
149734,Standard
81583,Standard
47005,Poor
94449,Standard
111487,Good
135067,Poor
47794,Standard
117693,Standard
41845,Standard
153720,Poor
45764,Standard
138020,Poor
45685,Standard
64045,Standard
60763,Good
122784,Good
113244,Standard
56214,Poor
102307,Poor
143587,Poor
146327,Standard
59432,Standard
134766,Poor
22747,Standard
23363,Standard
59303,Poor
56448,Good
142375,Standard
53953,Good
95243,Poor
6438,Poor
50868,Good
66728,Standard
35383,Standard
123069,Standard
130315,Standard
136244,Good
16644,Standard
100258,Standard
79377,Poor
142953,Standard
83988,Standard
83154,Poor
55050,Good
80925,Good
134819,Standard
31878,Good
41569,Good
22163,Poor
7712,Standard
132274,Standard
56677,Good
68375,Standard
80277,Good
33094,Poor
116275,Good
110384,Poor
72216,Poor
47384,Poor
111462,Standard
95038,Standard
109355,Good
132248,Standard
22177,Standard
146096,Standard
97045,Standard
22019,Poor
74226,Standard
36642,Standard
107136,Standard
67333,Standard
140071,Standard
53724,Standard
15961,Standard
65580,Poor
86495,Poor
105011,Poor
22247,Standard
125312,Standard
11640,Standard
104004,Standard
141884,Standard
138852,Poor
72956,Standard
83264,Standard
88735,Standard
103207,Standard
133932,Poor
64585,Standard
134158,Standard
23696,Good
155303,Standard
88957,Standard
151245,Poor
32598,Standard
64525,Standard
50699,Poor
125976,Standard
103821,Good
80912,Standard
131433,Standard
109801,Poor
128387,Good
30428,Standard
143287,Poor
43894,Poor
125124,Standard
131540,Good
150993,Good
90537,Poor
24937,Standard
15396,Standard
110179,Standard
50615,Poor
145225,Poor
55231,Standard
72011,Good
56952,Standard
114768,Poor
136711,Good
87779,Poor
139855,Standard
154067,Poor
41196,Good
5939,Standard
106533,Standard
109093,Good
143229,Good
82222,Standard
79506,Poor
32372,Standard
86286,Standard
102798,Standard
141236,Standard
86094,Standard
10954,Poor
152276,Standard
56442,Standard
46209,Poor
88353,Standard
127590,Poor
123301,Good
131347,Good
11459,Standard
70558,Standard
131304,Good
107025,Standard
18179,Standard
154818,Good
114259,Standard
115416,Standard
40542,Standard
114729,Standard
12804,Standard
121531,Standard
65641,Standard
40968,Poor
77082,Standard
95911,Good
20661,Standard
58077,Good
21541,Poor
148857,Poor
58945,Standard
101410,Poor
142411,Good
14914,Standard
91797,Standard
130951,Poor
56805,Standard
143143,Standard
50070,Poor
128125,Poor
111755,Good
128604,Standard
65305,Poor
150708,Standard
152636,Standard
70531,Poor
85629,Poor
29442,Standard
115098,Standard
122244,Standard
92089,Poor
96165,Good
73535,Standard
155610,Standard
9428,Good
49404,Poor
48296,Good
41613,Good
42528,Poor
148427,Poor
61878,Standard
141607,Poor
133953,Poor
62470,Poor
127536,Poor
44432,Standard
58158,Poor
64752,Poor
23767,Good
54666,Standard
71406,Poor
141883,Standard
83899,Poor
135442,Good
131113,Standard
56491,Standard
25806,Standard
63372,Poor
64570,Standard
11419,Poor
136053,Poor
148866,Standard
118051,Standard
22974,Standard
43786,Standard
108360,Standard
70273,Standard
150467,Standard
116802,Standard
141012,Standard
57594,Poor
48372,Poor
35086,Standard
7560,Poor
51607,Good
110312,Standard
34210,Good
139356,Standard
48166,Poor
11527,Poor
119360,Poor
9433,Good
117212,Poor
122804,Standard
48694,Standard
43257,Good
16485,Poor
23098,Poor
140425,Poor
123237,Standard
109785,Standard
129359,Standard
65158,Standard
120151,Poor
73974,Good
133435,Standard
147152,Good
36997,Standard
55643,Standard
48264,Standard
93096,Standard
114577,Good
35317,Poor
112080,Standard
10127,Standard
85329,Standard
151175,Standard
118149,Poor
18140,Good
88081,Good
71268,Poor
50268,Standard
88004,Good
21009,Standard
96167,Standard
130782,Poor
81054,Poor
23903,Poor
69493,Standard
114165,Standard
130256,Standard
106798,Standard
7878,Good
98947,Standard
43945,Good
11447,Standard
84726,Standard
80447,Standard
100225,Standard
62015,Standard
23922,Poor
67016,Poor
82051,Standard
153750,Standard
117957,Standard
82223,Standard
141875,Standard
63431,Standard
49845,Good
75025,Standard
48297,Good
41095,Poor
105023,Standard
72717,Standard
48383,Poor
65725,Poor
114515,Good
6210,Standard
7476,Good
84920,Good
75816,Standard
92975,Poor
60551,Standard
80629,Poor
85379,Poor
46297,Standard
105732,Standard
152649,Poor
125206,Standard
136914,Standard
29471,Standard
54618,Good
127004,Poor
89468,Standard
136211,Standard
109139,Poor
137110,Standard
141031,Standard
109316,Good
104867,Standard
39486,Poor
72080,Poor
152998,Poor
66070,Good
124364,Standard
56886,Poor
32965,Good
92844,Standard
122046,Good
16508,Poor
106428,Poor
8732,Standard
147462,Poor
131388,Standard
9727,Standard
114023,Standard
124302,Standard
127950,Standard
49350,Poor
112212,Standard
50274,Poor
142388,Standard
74629,Standard
25736,Standard
101471,Standard
140089,Good
69307,Poor
54464,Standard
44710,Standard
52326,Standard
124099,Standard
135072,Poor
103003,Standard
147394,Poor
107181,Good
89496,Good
83192,Standard
140178,Standard
45237,Standard
120397,Standard
146256,Poor
12648,Poor
113109,Good
60264,Good
39619,Standard
30011,Poor
51066,Poor
109437,Standard
128731,Poor
79176,Standard
98902,Poor
20819,Standard
21824,Standard
49314,Standard
96210,Poor
24882,Standard
30966,Standard
26999,Good
30864,Standard
86540,Poor
25861,Poor
83387,Poor
146916,Standard
98035,Poor
68041,Good
26629,Poor
109715,Poor
97916,Standard
71587,Poor
146313,Standard
133425,Standard
133259,Standard
65818,Poor
98388,Poor
107360,Poor
130572,Standard
10897,Standard
9898,Poor
151308,Poor
103412,Standard
80521,Standard
109398,Standard
148794,Poor
68864,Good
46724,Standard
94762,Standard
62947,Standard
129144,Poor
36167,Poor
55497,Good
36178,Standard
145657,Standard
105057,Good
32257,Standard
90743,Good
101972,Poor
82689,Standard
19627,Poor
151794,Poor
84263,Good
62497,Standard
68923,Standard
107520,Good
145885,Standard
148182,Good
45177,Standard
115752,Standard
111393,Poor
119551,Standard
28149,Standard
114623,Standard
101723,Poor
22555,Standard
7291,Poor
81631,Poor
80230,Poor
29118,Standard
35409,Standard
112057,Standard
86062,Standard
138900,Good
47769,Standard
78961,Standard
126381,Standard
39992,Poor
39876,Poor
110845,Poor
147685,Standard
73628,Standard
37652,Poor
73532,Standard
61885,Standard
107636,Good
55366,Standard
121836,Poor
116065,Standard
15668,Standard
80516,Standard
37704,Standard
57490,Standard
145764,Standard
145111,Good
104912,Good
35880,Poor
55404,Poor
65454,Standard
45211,Poor
67484,Standard
67199,Good
88236,Poor
113629,Standard
85033,Good
70498,Standard
39211,Standard
9384,Standard
55608,Poor
43571,Standard
67052,Standard
133125,Standard
95929,Good
61692,Poor
152550,Good
87366,Standard
37285,Good
88590,Standard
60169,Standard
107323,Standard
86292,Standard
72900,Good
66789,Standard
151331,Standard
75295,Standard
60393,Standard
64197,Standard
6936,Standard
149497,Poor
137529,Good
138691,Good
85662,Good
68724,Poor
150118,Poor
44672,Standard
153325,Poor
85402,Standard
9332,Standard
141452,Standard
54186,Poor
103795,Standard
55906,Standard
39958,Standard
23808,Standard
113490,Good
41761,Standard
30956,Good
26665,Standard
136842,Standard
35434,Standard
95197,Poor
26916,Standard
48864,Standard
12227,Poor
132719,Good
54036,Standard
79375,Poor
102138,Standard
76692,Poor
84884,Poor
50088,Poor
70054,Good
31461,Standard
145379,Standard
147055,Standard
98730,Poor
122664,Poor
53850,Standard
39894,Good
141324,Good
84357,Poor
41713,Good
113473,Good
125743,Standard
122468,Poor
89242,Standard
83317,Poor
49017,Standard
11530,Standard
53832,Poor
73702,Standard
91007,Standard
110229,Standard
121532,Standard
117421,Standard
145968,Standard
43102,Good
89372,Standard
124530,Standard
14353,Standard
88040,Poor
64350,Good
82856,Standard
126695,Good
56888,Poor
100266,Good
115038,Standard
59383,Standard
69996,Standard
48240,Poor
64365,Standard
26059,Poor
87706,Standard
146974,Standard
72943,Good
8603,Poor
128040,Good
149592,Standard
149530,Good
147985,Standard
29142,Good
36275,Standard
86251,Poor
92709,Good
13652,Standard
27347,Poor
100940,Good
124344,Poor
135696,Poor
46821,Standard
104121,Standard
152410,Standard
89148,Good
36503,Standard
140001,Standard
77545,Standard
32473,Standard
26952,Poor
29280,Standard
40796,Poor
30762,Standard
25867,Standard
31449,Good
12841,Poor
56389,Good
108392,Standard
149542,Standard
111730,Poor
63991,Standard
71361,Standard
16222,Standard
53922,Good
98508,Poor
64285,Poor
93804,Standard
92135,Standard
110867,Standard
68517,Standard
82650,Standard
14614,Standard
60070,Standard
132973,Good
137974,Standard
142261,Standard
97558,Standard
70807,Poor
93934,Poor
100681,Poor
24180,Good
27102,Poor
32748,Standard
85326,Standard
46326,Standard
13765,Standard
93563,Standard
120191,Poor
42420,Standard
153547,Poor
100483,Poor
120551,Poor
35826,Good
94830,Standard
20629,Poor
89050,Standard
6202,Good
82498,Standard
28974,Standard
81045,Poor
73376,Good
112869,Standard
62185,Standard
51405,Standard
14940,Standard
32745,Standard
75850,Poor
110161,Standard
23059,Poor
145796,Good
61847,Standard
15367,Standard
145579,Poor
30931,Good
146083,Standard
23983,Good
54131,Standard
38350,Standard
129670,Standard
131485,Poor
60850,Poor
88101,Standard
124436,Good
100737,Poor
115404,Poor
10643,Good
48202,Poor
140265,Standard
115423,Standard
81265,Good
154354,Poor
70002,Poor
17862,Poor
106998,Standard
103211,Standard
22086,Poor
141634,Standard
25146,Standard
88269,Standard
54680,Standard
125709,Standard
46938,Standard
99601,Good
96106,Standard
99889,Poor
53627,Standard
30913,Standard
44358,Good
134469,Good
26790,Standard
106219,Standard
95123,Poor
73652,Standard
116179,Standard
142415,Good
77686,Standard
71889,Poor
127342,Standard
47746,Standard
84379,Poor
72442,Standard
14276,Standard
25604,Good
143244,Standard
10579,Standard
124489,Standard
11816,Standard
102150,Good
120504,Poor
10536,Good
63407,Poor
97595,Poor
52609,Poor
55771,Standard
65336,Good
136871,Good
148834,Good
103650,Standard
69871,Standard
74587,Poor
10002,Standard
154571,Good
85343,Standard
148415,Standard
49703,Standard
127729,Poor
51481,Poor
17017,Standard
103740,Good
74718,Standard
86146,Poor
54594,Poor
121269,Poor
60031,Standard
50925,Good
37753,Standard
6452,Standard
78811,Standard
46932,Standard
117321,Standard
113794,Standard
104722,Poor
47267,Standard
102872,Good
99766,Poor
58499,Standard
151087,Standard
93925,Standard
127859,Standard
115376,Standard
16237,Standard
105222,Standard
32924,Standard
76978,Poor
38974,Standard
131322,Standard
47412,Standard
25974,Poor
41002,Good
112153,Standard
45455,Standard
86840,Poor
73873,Standard
84056,Poor
6239,Poor
120726,Standard
47795,Standard
104977,Standard
76098,Standard
92868,Good
74880,Poor
41507,Standard
37590,Standard
119374,Poor
44876,Standard
78247,Standard
108525,Standard
29421,Standard
56399,Poor
103171,Poor
109554,Standard
86168,Standard
64713,Standard
133089,Standard
54390,Good
54513,Standard
137587,Standard
32382,Poor
148039,Standard
91831,Good
129551,Standard
141174,Standard
93080,Standard
141020,Standard
125049,Standard
65004,Standard
40390,Standard
38136,Poor
7940,Poor
117643,Standard
8181,Standard
143985,Poor
33876,Poor
146995,Standard
152853,Poor
88093,Good
109328,Standard
74467,Poor
70376,Standard
55567,Poor
71661,Standard
150695,Poor
89267,Poor
113171,Standard
59624,Standard
110615,Standard
71673,Standard
17554,Poor
31966,Standard
128325,Poor
64753,Poor
124795,Good
110505,Poor
19842,Good
122396,Standard
12441,Poor
61465,Standard
95094,Poor
55388,Standard
45826,Standard
150897,Poor
51739,Poor
115992,Good
10213,Standard
6691,Standard
68509,Standard
113773,Poor
38040,Poor
127666,Poor
60178,Standard
20843,Standard
12464,Standard
139317,Standard
154856,Standard
97488,Poor
52350,Standard
60644,Poor
65973,Standard
16441,Good
142318,Standard
7752,Standard
50017,Standard
28764,Poor
72776,Poor
20984,Standard
98542,Standard
139290,Poor
25343,Standard
119399,Standard
9559,Standard
90156,Poor
124667,Poor
56171,Standard
87084,Poor
92122,Poor
154318,Standard
33276,Standard
96335,Standard
147777,Good
107878,Good
45097,Standard
124098,Standard
63624,Standard
10141,Good
42562,Standard
105911,Standard
32707,Standard
65890,Poor
116814,Standard
79326,Poor
99715,Standard
67758,Poor
149446,Poor
46927,Standard
120972,Standard
75595,Standard
97225,Poor
128182,Standard
42717,Standard
97677,Standard
116791,Standard
79026,Standard
28413,Good
132924,Good
9277,Poor
53636,Standard
52807,Standard
106686,Poor
128289,Standard
47292,Standard
108607,Good
21932,Standard
45331,Standard
39846,Good
31052,Poor
54238,Standard
61474,Standard
130892,Poor
133446,Standard
104982,Standard
74687,Poor
100548,Poor
17581,Standard
62209,Standard
12922,Poor
23568,Standard
115919,Poor
35289,Standard
65448,Standard
50784,Poor
129259,Standard
66297,Good
72187,Standard
97126,Standard
123176,Poor
76026,Good
129479,Standard
135270,Good
83183,Poor
83733,Standard
147285,Standard
32949,Standard
43387,Standard
149688,Standard
111943,Poor
113215,Standard
33132,Poor
102443,Standard
117877,Good
151666,Poor
70668,Poor
147322,Standard
6789,Standard
16884,Good
19041,Standard
142818,Standard
144335,Good
63311,Good
64894,Poor
10533,Good
153561,Standard
80851,Poor
82093,Standard
139753,Poor
29143,Good
36729,Standard
152794,Poor
116868,Standard
21142,Standard
84912,Standard
19428,Standard
93885,Standard
119828,Poor
49341,Standard
146785,Poor
60429,Poor
75750,Standard
138585,Good
42258,Standard
6223,Standard
38360,Good
47710,Standard
56568,Standard
53265,Poor
14504,Poor
139172,Good
16151,Good
67015,Poor
63190,Standard
85978,Good
102024,Standard
154004,Standard
96331,Standard
122911,Standard
36658,Poor
31341,Good
93645,Standard
49417,Standard
152419,Standard
67663,Standard
109188,Standard
146347,Standard
80949,Poor
133279,Standard
133824,Good
112764,Poor
44579,Standard
86327,Poor
63103,Standard
8480,Standard
145448,Good
71136,Standard
11588,Poor
108609,Good
82571,Standard
106105,Standard
91020,Good
100975,Standard
72035,Standard
99597,Good
88842,Good
24500,Poor
98831,Good
101347,Standard
83005,Poor
125694,Poor
53029,Standard
96538,Standard
139524,Poor
41526,Poor
101683,Poor
59794,Standard
58880,Standard
6799,Standard
118698,Good
97075,Standard
117240,Good
92888,Standard
57750,Poor
115758,Poor
117618,Standard
119972,Poor
135430,Poor
114815,Standard
69954,Standard
17060,Poor
41567,Good
14747,Standard
13177,Poor
11819,Standard
72217,Poor
151194,Standard
127662,Poor
42538,Standard
70386,Poor
89101,Standard
37088,Standard
35109,Poor
50396,Standard
140814,Good
49943,Standard
56279,Standard
72957,Standard
147682,Standard
143672,Poor
140712,Standard
57203,Standard
59359,Good
79510,Poor
15216,Standard
94854,Good
13315,Standard
123288,Poor
35025,Standard
90924,Good
100763,Standard
84814,Standard
18994,Standard
104347,Poor
37195,Good
32408,Standard
76135,Standard
123565,Standard
21047,Poor
119245,Standard
21693,Poor
41353,Poor
113269,Standard
7905,Poor
98541,Standard
91367,Good
87072,Standard
61392,Good
20408,Poor
129946,Standard
154219,Good
38732,Standard
154753,Poor
37939,Good
105943,Good
9549,Poor
46559,Standard
81385,Standard
36222,Standard
18479,Standard
137940,Standard
90863,Good
57898,Poor
33012,Good
83864,Standard
102768,Poor
22439,Standard
88230,Poor
21043,Poor
84861,Good
6979,Good
50471,Standard
141828,Good
35173,Standard
145377,Standard
51321,Poor
34885,Standard
127868,Poor
31942,Good
79777,Poor
107857,Standard
89850,Poor
30658,Poor
110901,Poor
11839,Standard
60829,Poor
66982,Good
38334,Standard
48624,Standard
112749,Standard
45335,Poor
142836,Good
132840,Standard
78765,Poor
23550,Standard
20420,Standard
119183,Standard
25291,Good
77743,Standard
57853,Standard
85458,Good
52410,Standard
115415,Standard
59058,Poor
85632,Poor
40183,Good
17742,Poor
149529,Standard
75648,Standard
75872,Standard
42918,Standard
37018,Standard
123762,Standard
33318,Standard
50757,Poor
43212,Standard
147465,Poor
130129,Good
127042,Standard
108503,Standard
95118,Standard
21093,Standard
44460,Standard
74095,Standard
15405,Standard
6793,Standard
12656,Good
15600,Poor
67566,Good
50075,Poor
57726,Standard
40680,Standard
120013,Standard
120306,Standard
48241,Poor
139915,Poor
85919,Poor
33407,Standard
39851,Good
131119,Poor
67609,Poor
129031,Poor
151533,Standard
86664,Poor
45114,Poor
23422,Standard
77029,Standard
96511,Standard
49691,Standard
152181,Poor
114467,Good
83238,Standard
116804,Standard
129155,Standard
45828,Standard
82122,Poor
42943,Good
139988,Standard
117008,Standard
48594,Poor
61633,Poor
31916,Standard
129271,Standard
134650,Poor
62600,Poor
50532,Good
29408,Poor
49281,Good
87479,Poor
